part_id_cylinder_bottom,part_id_piston_rod,assembly_rework,assembly_pressure,saw_weight,mill_surface_roughness,mill_parallelism,mill_groove_depth,mill_groove_diameter,lathe_coaxiality,lathe_diameter,lathe_length,saw_anomaly,mill_anomaly,saw_weight_qcpass,mill_surface_roughness_qcpass,mill_parallelism_qcpass,mill_groove_depth_qcpass,mill_groove_diameter_qcpass,lathe_coaxiality_qcpass,lathe_diameter_qcpass,lathe_length_qcpass,assembly_pressure_qcpass,saw_weight_missing,lathe_coaxiality_missing,lathe_diameter_missing,lathe_length_missing,saw_anomaly_missing,mill_anomaly_missing,fail
101903,215904,n,13152.833,0.527979664,1.527,0.0325,0.8,-0.0315,45.4,0.007,163.641,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
104003,216001,n,12925.833,0.559658481,1.761,0.032,0.798,-0.032,18.2,0.004,163.653,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
102004,216002,n,13372.5,0.529401335,1.773,0.037,0.796,-0.033,21.2,0.007,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101901,216003,n,13207.833,0.531767094,1.408,0.048,0.801,-0.033,10.2,0.004,163.664,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101602,216004,n,13194.333,0.536816199,2.357,0.018,0.795,-0.031,48.4,0.008,163.641,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
104204,216101,n,13194.0,0.5555298,1.825,0.0525,0.79,-0.037,26.0,0.009,163.661,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101701,216102,n,13401.5,0.53992554,1.98,0.04,0.799,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
103202,216103,n,12840.333,0.520990757,2.067,0.0225,0.791,-0.0395,36.3,0.004,163.654,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
103303,216104,n,13854.0,0.537602397,2.453,0.026,0.785,-0.0385,10.5,0.001,163.655,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
101501,216201,n,13435.833,0.539323405,2.253,0.045,0.8,-0.033,16.9,0.004,163.672,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
116904,216202,n,13118.5,0.583323872,3.158,0.025,0.807,-0.0325,24.6,0.005,163.657,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101401,216203,n,13222.833,0.541056201,2.756,0.018,0.798,-0.04,16.4,0.001,163.648,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101204,216204,n,13068.5,0.54101421,2.871,0.032,0.801,-0.0405,21.7,0.014,163.645,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101802,216301,n,12812.167,0.544007045,1.796,0.02,0.792,-0.0315,31.4,0.003,163.652,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
116903,216302,n,13221.5,0.582762763,2.9,0.057,0.815,-0.035,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
101304,216303,n,13261.667,0.538382333,2.715,0.0155,0.797,-0.036,35.7,0.007,163.656,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
115801,216304,n,13059.667,0.585150355,3.205,0.0445,0.812,-0.03,65.2,0.012,163.638,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101203,216401,n,13334.0,0.54877115,3.023,0.0185,0.789,-0.0405,46.7,0.009,163.657,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101402,216402,n,13067.5,0.539142494,2.705,0.02,0.792,-0.0385,67.8,0.005,163.673,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117001,216403,n,13364.667,0.581932005,3.234,0.0265,0.805,-0.033,43.4,0.01,163.649,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117004,216404,n,13230.5,0.584810866,3.149,0.0635,0.806,-0.031,53.7,0.011,163.662,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
115901,216501,n,13179.333,0.58472474,2.965,0.064,0.795,-0.034,84.8,0.002,163.63,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101201,216502,n,13263.0,0.543332272,3.015,0.02,0.804,-0.0395,39.3,0.003,163.657,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117002,216503,n,13298.333,0.584388102,3.055,0.0245,0.804,-0.0275,40.0,0.004,163.666,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101403,216504,n,13498.333,0.540210093,2.546,0.0325,0.798,-0.0385,2.9,0.002,163.656,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116902,216601,n,13359.167,0.584343201,3.116,0.085,0.801,-0.035,36.3,0.006,163.654,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101302,216602,n,13343.167,0.540219043,2.894,0.0185,0.799,-0.04,35.7,0.011,163.652,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116901,216603,n,13634.167,0.583033428,3.068,0.0225,0.809,-0.031,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
101303,216604,n,13403.833,0.540925643,2.761,0.0215,0.791,-0.0405,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
101603,216701,n,13148.667,0.537518171,2.138,0.0185,0.798,-0.032,37.3,0.006,163.664,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
115704,216702,n,13293.833,0.58527731,2.849,0.0335,0.794,-0.0345,44.7,0.005,163.661,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
101801,216703,n,13313.0,0.543088154,1.466,0.0265,0.796,-0.033,29.8,0.003,163.665,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
117204,216704,n,13445.167,0.581609244,2.66,0.021,0.811,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
101703,216801,n,13135.833,0.540167334,2.171,0.033,0.804,-0.032,16.7,0.011,163.648,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
117302,216802,n,13620.0,0.580155758,3.101,0.0225,0.806,-0.034,33.5,0.008,163.668,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117003,216803,n,13103.333,0.583796606,3.086,0.051,0.799,-0.034,24.2,0.007,163.658,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117101,216804,n,13472.333,0.57880137,2.741,0.0205,0.796,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
101101,216901,n,13540.333,0.513687027,3.014,0.021,0.813,-0.1045,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,False,,,,True,0,1,1,1,0,0,0
116004,216902,n,13448.167,0.5802348,2.828,0.0235,0.8,-0.0365,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117104,216903,n,12983.0,0.579858053,2.955,0.0855,0.813,-0.033,44.0,0.005,163.658,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116403,216904,n,13529.333,0.586284195,2.525,0.028,0.803,-0.0335,27.5,0.003,163.662,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
115902,217001,n,13220.667,0.588389837,3.194,0.0365,0.804,-0.0335,24.1,0.006,163.646,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116404,217002,n,13526.167,0.587304474,2.937,0.0245,0.802,-0.033,27.3,0.006,163.653,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
115802,217003,n,13067.333,0.583636704,2.906,0.0195,0.803,-0.03,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116302,217004,n,13476.833,0.588361458,2.944,0.1145,0.804,-0.0335,31.5,0.007,163.647,0.0,0.0,True,False,False,True,True,,,,True,0,0,0,0,0,0,0
101301,217101,n,13339.5,0.542515293,3.03,0.0185,0.802,-0.037,35.1,0.012,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
115803,217102,n,13293.333,0.58219293,2.953,0.026,0.797,-0.036,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117102,217103,n,13288.667,0.582025704,2.78,0.05,0.809,-0.0385,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116402,217104,n,13397.333,0.594766504,2.983,0.044,0.812,-0.0305,85.8,0.003,163.653,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116401,217202,n,13406.5,0.592893486,3.236,0.024,0.8,-0.0325,30.5,0.004,163.654,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116101,217203,n,13688.5,0.599260941,3.172,0.024,0.799,-0.0325,72.3,0.002,163.65,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117401,217204,n,13661.667,0.581647912,2.693,0.0235,0.806,-0.033,36.3,0.008,163.654,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116003,217301,n,13102.167,0.58581783,2.956,0.023,0.805,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116204,217302,n,13538.0,0.583521695,2.779,0.033,0.813,-0.035,46.6,0.005,163.666,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116102,217303,n,13687.333,0.588317255,3.001,0.075,0.8,-0.0315,34.4,0.002,163.67,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116202,217304,n,13416.833,0.58847329,2.788,0.027,0.809,-0.033,33.6,0.007,163.637,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117303,217401,n,13528.333,0.579525555,2.925,0.0205,0.797,-0.032,24.0,0.01,163.66,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117602,217402,n,13593.167,0.580450056,2.948,0.02,0.8,-0.033,30.8,0.003,163.663,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116301,217403,n,13430.833,0.58566221,3.266,0.029,0.8,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
115702,217404,n,13529.833,0.584217483,3.366,0.023,0.806,-0.0345,47.7,0.008,163.649,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116001,217501,n,13552.0,0.585375751,2.968,0.0475,0.805,-0.0335,30.7,0.013,163.658,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117403,217502,n,13273.0,0.580609334,2.884,0.0255,0.804,-0.032,28.6,0.005,163.662,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
115904,217503,n,13603.333,0.58722268,3.265,0.028,0.804,-0.0325,35.9,0.009,163.647,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117301,217504,n,13401.5,0.581408572,3.14,0.0205,0.812,-0.035,45.1,0.003,163.649,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117304,217601,n,13462.167,0.581954849,3.266,0.0285,0.8,-0.032,20.7,0.004,163.644,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117703,217602,n,13272.0,0.580419209,3.019,0.0295,0.803,-0.0325,47.1,0.004,163.651,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117702,217603,n,13379.833,0.581877649,3.207,0.034,0.803,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
115703,217604,n,13360.0,0.584361488,2.972,0.0255,0.799,-0.036,33.2,0.003,163.642,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
117501,217701,n,12225.667,0.581224089,3.058,0.027,0.799,-0.034,20.9,0.009,163.653,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
105304,217702,n,13291.5,0.551660609,1.856,0.028,0.79,-0.0305,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
115804,217703,n,12069.667,0.579721389,2.739,0.028,0.804,-0.035,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
104803,217704,n,12468.667,0.552723566,1.393,0.032,0.789,-0.0395,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
115701,217801,n,12291.333,0.585996925,2.958,0.029,0.801,-0.038,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
104904,217802,n,12487.167,0.55284998,1.685,0.016,0.791,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116304,217803,n,12243.0,0.583597597,2.994,0.0325,0.802,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
105302,217804,n,12102.333,0.553286898,1.711,0.041,0.795,-0.0305,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117704,217901,n,12087.0,0.579105074,2.7,0.0455,0.797,-0.032,68.1,0.01,163.648,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
105903,217902,n,13154.667,0.547006718,1.944,0.0305,0.779,-0.039,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116002,217903,n,12450.333,0.58527315,2.609,0.038,0.798,-0.035,46.0,0.009,163.651,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
105703,217904,n,12677.833,0.548612374,1.882,0.0235,0.79,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
115903,218001,n,13152.0,0.585875881,2.898,0.04,0.801,-0.0315,23.8,0.008,163.655,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
105702,218002,n,12359.333,0.549131631,1.59,0.0215,0.792,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117502,218003,n,12478.833,0.581543726,2.994,0.0205,0.8,-0.034,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
105003,218004,n,12314.5,0.554215058,1.619,0.025,0.797,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122104,218101,n,12231.0,0.587995694,2.737,0.0155,0.808,-0.0305,26.9,0.002,163.646,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
105802,218102,n,12258.333,0.547976942,1.888,0.0335,0.775,-0.04,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117801,218103,n,12189.667,0.58031034,1.953,0.0405,0.804,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
105504,218104,n,12470.5,0.54889624,1.717,0.027,0.792,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117402,218201,n,11825.333,0.580301934,1.698,0.039,0.802,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122503,218202,n,12284.5,0.587174173,2.125,0.0235,0.806,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117504,218203,n,12612.333,0.58093706,2.939,0.036,0.8,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116601,218204,n,12281.0,0.58631579,1.693,0.0225,0.808,-0.03,104.0,0.006,163.651,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
117603,218301,n,12110.5,0.580729908,2.961,0.0285,0.799,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122404,218302,n,12184.0,0.588190246,2.256,0.0405,0.807,-0.035,40.0,0.011,163.661,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
117604,218303,n,9897.167,0.580254144,2.91,0.016,0.799,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122803,218304,n,12331.333,0.588763225,2.696,0.021,0.807,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117202,218401,n,11362.833,0.580760006,2.877,0.025,0.798,-0.0345,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117503,218402,n,9771.667,0.580920114,2.923,0.031,0.801,-0.034,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116201,218403,n,8711.167,0.584477258,2.887,0.052,0.809,-0.0345,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122402,218404,n,11455.333,0.589470846,2.808,0.0265,0.801,-0.029,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116303,218501,n,11793.0,0.585513853,2.991,0.023,0.801,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117901,218502,n,11053.0,0.580579762,1.645,0.026,0.807,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116103,218503,n,12553.833,0.587791056,2.992,0.0325,0.799,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116502,218504,n,11471.167,0.586575825,1.776,0.0205,0.811,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116804,218601,n,12239.0,0.582377994,1.572,0.0215,0.81,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122804,218602,n,10593.333,0.588059422,2.839,0.0255,0.799,-0.0365,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117404,218603,n,11943.667,0.581406197,3.025,0.0375,0.803,-0.033,53.1,0.009,163.669,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
116104,218604,n,9652.167,0.587191489,3.084,0.0265,0.801,-0.034,35.8,0.01,163.651,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
122802,218701,n,10810.333,0.58251488,2.489,0.0445,0.808,-0.0315,32.7,0.002,163.658,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
116603,218702,n,10825.0,0.585904574,1.926,0.0215,0.805,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122703,218703,n,12108.167,0.586916578,2.639,0.025,0.807,-0.036,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122604,218704,n,12143.167,0.584649567,2.65,0.022,0.808,-0.034,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117203,218801,n,10870.333,0.580658984,2.772,0.03,0.803,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122704,218802,n,11962.833,0.588222901,2.583,0.029,0.81,-0.0355,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116203,218803,n,11731.833,0.584551257,2.828,0.073,0.813,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116503,218804,n,13415.833,0.586422554,1.832,0.039,0.801,-0.03,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116704,218901,n,11480.5,0.585371118,1.549,0.0175,0.804,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
121703,218902,n,12489.667,0.593902374,2.497,0.0145,0.804,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116703,218903,n,12280.833,0.586367384,1.552,0.0175,0.81,-0.0335,42.4,0.004,163.667,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
122204,218904,n,12881.667,0.588880376,2.651,0.0205,0.808,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122504,219001,n,10052.833,0.588209412,2.488,0.023,0.805,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117802,219002,n,12816.0,0.580809311,2.002,0.0225,0.805,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122004,219003,n,12226.667,0.589137588,2.783,0.07,0.813,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
117902,219004,n,12360.667,0.580772799,1.964,0.0295,0.805,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122603,219101,n,12569.0,0.585556415,2.539,0.034,0.813,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
116803,219102,n,12589.667,0.582348543,1.586,0.032,0.806,-0.029,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117701,219103,n,12011.0,0.581245413,1.886,0.02,0.807,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117601,219104,n,12722.333,0.579295798,2.99,0.0535,0.798,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122602,219201,n,10531.0,0.584523891,2.94,0.0185,0.807,-0.0315,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122702,219202,n,12239.833,0.585332039,2.243,0.0175,0.801,-0.0325,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
106102,219203,n,12337.333,0.550146139,1.496,0.06,0.8,-0.038,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116802,219204,n,9328.5,0.58476944,1.62,0.011,0.806,-0.029,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
106104,219301,n,12546.5,0.549703661,1.975,0.03,0.784,-0.0435,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117803,219302,n,12126.833,0.582243047,2.105,0.038,0.804,-0.032,32.6,0.001,163.654,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
107403,219303,n,12392.0,0.583257029,2.12,0.08,0.796,-0.0305,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116504,219304,n,11504.0,0.584443146,1.873,0.0265,0.795,-0.032,30.1,0.002,163.639,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
122403,219401,n,12499.833,0.588584919,2.056,0.024,0.814,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116602,219402,n,12648.667,0.5846881,1.882,0.016,0.81,-0.031,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
107704,219403,n,12477.167,0.589280313,1.81,0.023,0.8,-0.026,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
107402,219404,n,12545.667,0.588220037,2.088,0.05,0.794,-0.034,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
107201,219501,n,13263.667,0.551723063,1.832,0.028,0.806,-0.031,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122003,219502,n,12757.833,0.592460721,2.456,0.0325,0.807,-0.034,34.9,0.006,163.679,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
107204,219503,n,12458.167,0.551779065,1.922,0.019,0.808,-0.0335,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
122302,219504,n,12287.5,0.585241443,2.453,0.0285,0.81,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,1,0
100104,219601,n,12507.167,0.533523375,1.691,0.0185,0.791,-0.0135,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
117804,219602,n,12619.5,0.580640305,1.819,0.018,0.806,-0.033,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116501,219603,n,12119.5,0.587547983,1.74,0.0245,0.806,-0.03,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
116604,219604,n,12444.833,0.584120191,1.94,0.0185,0.805,-0.033,56.5,0.005,163.65,0.0,0.0,True,True,True,True,True,,,,True,0,0,0,0,0,0,0
122304,219701,n,12574.667,0.588356179,2.692,0.0275,0.807,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,1,1,1,0,0,0
122303,219702,n,12961.833,0.589791211,2.786,0.0175,0.809,-0.033,31.4,0.003,163.659,0.0,0.0,True,False,True,True,True,,,,True,0,0,0,0,0,0,0
105001,219703,n,12667.0,0.552939317,1.683,0.021,0.788,-0.029,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
106203,219704,n,12436.167,0.549082532,1.791,0.029,0.783,-0.0395,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
106201,219801,n,13040.5,0.549115646,1.785,0.05,0.789,-0.037,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104902,219802,n,12312.0,0.553321094,1.744,0.015,0.793,-0.034,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
105402,219803,n,12656.167,0.551632685,1.661,0.0235,0.797,-0.0305,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
104901,219804,n,13247.167,0.551565976,1.712,0.038,0.798,-0.032,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
105603,219901,n,12220.0,0.549326301,1.695,0.0155,0.793,-0.0345,34.8,-0.0005,163.659,0.0,0.0,True,True,True,True,True,,,,True,0,1,1,1,0,0,0
